Filename,Filepath,Leaf
3521.jpg,data/processed/dataset/3521.jpg,Chinese tulip tree
3522.jpg,data/processed/dataset/3522.jpg,Chinese tulip tree
3523.jpg,data/processed/dataset/3523.jpg,Chinese tulip tree
3524.jpg,data/processed/dataset/3524.jpg,Chinese tulip tree
3525.jpg,data/processed/dataset/3525.jpg,Chinese tulip tree
3526.jpg,data/processed/dataset/3526.jpg,Chinese tulip tree
3527.jpg,data/processed/dataset/3527.jpg,Chinese tulip tree
3528.jpg,data/processed/dataset/3528.jpg,Chinese tulip tree
3529.jpg,data/processed/dataset/3529.jpg,Chinese tulip tree
3530.jpg,data/processed/dataset/3530.jpg,Chinese tulip tree
3531.jpg,data/processed/dataset/3531.jpg,Chinese tulip tree
3532.jpg,data/processed/dataset/3532.jpg,Chinese tulip tree
3533.jpg,data/processed/dataset/3533.jpg,Chinese tulip tree
3534.jpg,data/processed/dataset/3534.jpg,Chinese tulip tree
3535.jpg,data/processed/dataset/3535.jpg,Chinese tulip tree
3536.jpg,data/processed/dataset/3536.jpg,Chinese tulip tree
3537.jpg,data/processed/dataset/3537.jpg,Chinese tulip tree
3538.jpg,data/processed/dataset/3538.jpg,Chinese tulip tree
3539.jpg,data/processed/dataset/3539.jpg,Chinese tulip tree
3540.jpg,data/processed/dataset/3540.jpg,Chinese tulip tree
3541.jpg,data/processed/dataset/3541.jpg,Chinese tulip tree
3542.jpg,data/processed/dataset/3542.jpg,Chinese tulip tree
3543.jpg,data/processed/dataset/3543.jpg,Chinese tulip tree
3544.jpg,data/processed/dataset/3544.jpg,Chinese tulip tree
3545.jpg,data/processed/dataset/3545.jpg,Chinese tulip tree
3546.jpg,data/processed/dataset/3546.jpg,Chinese tulip tree
3547.jpg,data/processed/dataset/3547.jpg,Chinese tulip tree
3548.jpg,data/processed/dataset/3548.jpg,Chinese tulip tree
3549.jpg,data/processed/dataset/3549.jpg,Chinese tulip tree
3550.jpg,data/processed/dataset/3550.jpg,Chinese tulip tree
3551.jpg,data/processed/dataset/3551.jpg,Chinese tulip tree
3552.jpg,data/processed/dataset/3552.jpg,Chinese tulip tree
3553.jpg,data/processed/dataset/3553.jpg,Chinese tulip tree
3554.jpg,data/processed/dataset/3554.jpg,Chinese tulip tree
3555.jpg,data/processed/dataset/3555.jpg,Chinese tulip tree
3556.jpg,data/processed/dataset/3556.jpg,Chinese tulip tree
3557.jpg,data/processed/dataset/3557.jpg,Chinese tulip tree
3558.jpg,data/processed/dataset/3558.jpg,Chinese tulip tree
3559.jpg,data/processed/dataset/3559.jpg,Chinese tulip tree
3560.jpg,data/processed/dataset/3560.jpg,Chinese tulip tree
3561.jpg,data/processed/dataset/3561.jpg,Chinese tulip tree
3562.jpg,data/processed/dataset/3562.jpg,Chinese tulip tree
3563.jpg,data/processed/dataset/3563.jpg,Chinese tulip tree
3566.jpg,data/processed/dataset/3566.jpg,tangerine
3567.jpg,data/processed/dataset/3567.jpg,tangerine
3568.jpg,data/processed/dataset/3568.jpg,tangerine
3569.jpg,data/processed/dataset/3569.jpg,tangerine
3570.jpg,data/processed/dataset/3570.jpg,tangerine
3571.jpg,data/processed/dataset/3571.jpg,tangerine
3572.jpg,data/processed/dataset/3572.jpg,tangerine
3573.jpg,data/processed/dataset/3573.jpg,tangerine
3574.jpg,data/processed/dataset/3574.jpg,tangerine
3575.jpg,data/processed/dataset/3575.jpg,tangerine
3576.jpg,data/processed/dataset/3576.jpg,tangerine
3577.jpg,data/processed/dataset/3577.jpg,tangerine
3578.jpg,data/processed/dataset/3578.jpg,tangerine
3579.jpg,data/processed/dataset/3579.jpg,tangerine
3580.jpg,data/processed/dataset/3580.jpg,tangerine
3581.jpg,data/processed/dataset/3581.jpg,tangerine
3582.jpg,data/processed/dataset/3582.jpg,tangerine
3583.jpg,data/processed/dataset/3583.jpg,tangerine
3584.jpg,data/processed/dataset/3584.jpg,tangerine
3585.jpg,data/processed/dataset/3585.jpg,tangerine
3586.jpg,data/processed/dataset/3586.jpg,tangerine
3587.jpg,data/processed/dataset/3587.jpg,tangerine
3588.jpg,data/processed/dataset/3588.jpg,tangerine
3589.jpg,data/processed/dataset/3589.jpg,tangerine
3590.jpg,data/processed/dataset/3590.jpg,tangerine
3591.jpg,data/processed/dataset/3591.jpg,tangerine
3592.jpg,data/processed/dataset/3592.jpg,tangerine
3593.jpg,data/processed/dataset/3593.jpg,tangerine
3594.jpg,data/processed/dataset/3594.jpg,tangerine
3595.jpg,data/processed/dataset/3595.jpg,tangerine
3596.jpg,data/processed/dataset/3596.jpg,tangerine
3597.jpg,data/processed/dataset/3597.jpg,tangerine
3598.jpg,data/processed/dataset/3598.jpg,tangerine
3599.jpg,data/processed/dataset/3599.jpg,tangerine
3600.jpg,data/processed/dataset/3600.jpg,tangerine
3601.jpg,data/processed/dataset/3601.jpg,tangerine
3602.jpg,data/processed/dataset/3602.jpg,tangerine
3603.jpg,data/processed/dataset/3603.jpg,tangerine
3604.jpg,data/processed/dataset/3604.jpg,tangerine
3605.jpg,data/processed/dataset/3605.jpg,tangerine
3606.jpg,data/processed/dataset/3606.jpg,tangerine
3607.jpg,data/processed/dataset/3607.jpg,tangerine
3608.jpg,data/processed/dataset/3608.jpg,tangerine
3609.jpg,data/processed/dataset/3609.jpg,tangerine
3610.jpg,data/processed/dataset/3610.jpg,tangerine
3611.jpg,data/processed/dataset/3611.jpg,tangerine
3612.jpg,data/processed/dataset/3612.jpg,tangerine
3613.jpg,data/processed/dataset/3613.jpg,tangerine
3614.jpg,data/processed/dataset/3614.jpg,tangerine
3615.jpg,data/processed/dataset/3615.jpg,tangerine
3616.jpg,data/processed/dataset/3616.jpg,tangerine
3617.jpg,data/processed/dataset/3617.jpg,tangerine
3618.jpg,data/processed/dataset/3618.jpg,tangerine
3619.jpg,data/processed/dataset/3619.jpg,tangerine
3620.jpg,data/processed/dataset/3620.jpg,tangerine
3621.jpg,data/processed/dataset/3621.jpg,tangerine
